post_id,tweet_text,tweet_date,primary_entity,match_tier,rel_reason,stance,stance_evidence,competitor_tickers,sector_etf,missing_bars,raw_1D,abn_1D,verdict_1D,raw_2D,abn_2D,verdict_2D,raw_3D,abn_3D,verdict_3D,raw_5D,abn_5D,verdict_5D,raw_10D,abn_10D,verdict_10D,raw_1mo,abn_1mo,verdict_1mo
116744329783387013,"I am pleased to announce my intent to appoint James M. McDonald as the United States Attorney for the Southern District of New York. A native of the Great State of Oklahoma, Jamie is a former Assistan",2026-06-13,MCD,direct,direct: 'mcdonald's',no_clear_stance,,,XLY,0,0.0066,0.007,no_claim,0.013,0.0143,no_claim,-0.0014,0.0249,no_claim,-0.0497,-0.0207,no_claim,-0.06,-0.0494,no_claim,,,no_claim
116749870028302766,"Why are the Dumocrats so afraid of of Bill Pulte at DNI??? He would only be Acting! What do they have to be afraid of, what are they hiding? There must be something BIG, mustn’t there??? President DJT",2026-06-14,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116750372942466677,"Victoria Coates of the Heritage Foundation is absolutely fantastic! She gets it like few other do. Thank you Victoria. Iran will never have a Nuclear weapon, and the Strait of Hormuz will be opening u",2026-06-14,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116754269577470122,"Ships are starting to move, many loaded up with Oil, out of the Strait of Hormuz. They are going along the Southern ""Highway,"" which is totally safe, secure, and pristine. There are other areas of tra",2026-06-15,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116756674797972374,"Iran has agreed to never have a Nuclear Weapon! Also, the story that the U.S. is paying Iran 300 million Dollars is Fake News, put out by the Dumocrats!!! President DJT",2026-06-15,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116763612893094366,I HAD A LOT OF BIG ELECTION WINS LAST NIGHT. THANK YOU TO ALL!!! President DJT,2026-06-17,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116763691297203565,"Congratulations to Rick Jackson, who very successfully campaigned on being ""TRUMP,"" and won. He will be your next Governor of Georgia. Can't wait! President DJT",2026-06-17,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116763999742755145,"Rick Jackson ran a great TRUMP Campaign. Very smart! Was with me on Saturday Night making a pitch. Amazing!!! He won against a great guy, Burt Jones, who has a fantastic future!!! President DJT",2026-06-17,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116764115535577197,"So happy for highly respected Congressman Mike Collins. He will win his Senate Race in Georgia against a pathetic failed Dumocrat Senator, Os(jerk!)off, who is a joke in D.C. Nobody even knows who he ",2026-06-17,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116764370070279119,"The Republicans agreed with Dumocrats to remove very fair, and talented, William Pulte, from serving as Acting DNI in return for getting FISA approved by the Dumocrats. However, the Republicans moved ",2026-06-17,MCD,direct,direct: 'mcdonald's',positive,great,,XLY,0,-0.0059,0.0138,match,-0.0241,-0.0186,opposite,-0.0539,-0.0315,opposite,-0.0407,-0.0194,opposite,-0.0563,-0.0607,opposite,,,no_call
116769129718272146,"Tyrus became famous for saying, long before November 5th, 2024, ""Why we are talking about the 2024 Presidential Election? It's OVER. TRUMP is going to win, and everyone knows it. It's a waste of time ",2026-06-18,AMZN,direct,direct: 'amazon',no_clear_stance,,WMT TGT COST,XLY,0,0.0178,0.0134,no_claim,-0.0305,-0.0178,no_claim,-0.025,-0.0022,no_claim,-0.0546,-0.0282,no_claim,0.0106,0.0046,no_claim,,,no_claim
116769225357410422,"The Technology the World relies on was invented in America. We all remember ""Intel Inside."" Stupid Presidents took our Economy for granted, and let Taiwan and others steal our Semiconductor Factories.",2026-06-18,AAPL,direct,direct: 'apple',no_clear_stance,,,XLK,0,-0.0003,-0.0057,no_claim,-0.0037,-0.014,no_claim,-0.0128,0.0188,no_claim,-0.077,-0.0475,no_claim,0.0353,0.0858,no_claim,,,no_claim
116769225357410422,"The Technology the World relies on was invented in America. We all remember ""Intel Inside."" Stupid Presidents took our Economy for granted, and let Taiwan and others steal our Semiconductor Factories.",2026-06-18,NVDA,direct,direct: 'nvidia',no_clear_stance,,,SOXX,0,0.0162,-0.0044,no_claim,0.0064,-0.0391,no_claim,-0.0352,0.0018,no_claim,-0.0559,-0.0538,no_claim,-0.0603,0.0358,no_claim,,,no_claim
116769225357410422,"The Technology the World relies on was invented in America. We all remember ""Intel Inside."" Stupid Presidents took our Economy for granted, and let Taiwan and others steal our Semiconductor Factories.",2026-06-18,INTC,direct,direct: 'intel',no_clear_stance,,AMD NVDA TSM,SOXX,0,0.0165,-0.0041,no_claim,0.0693,0.0238,no_claim,0.0036,0.0405,no_claim,0.008,0.0101,no_claim,-0.0869,0.0091,no_claim,,,no_claim
116770180426363226,"These fools, who think I haven't been tough enough on Iran, when the Stock Market Just Hit A RECORD HIGH, and Oil prices are ""tumbling"" down, are either jealous, bad people, or stupid. MAKE AMERICA GR",2026-06-18,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116771467656011073,"OIL IS FLOWING, IRAN CAN NEVER HAVE A NUCLEAR WEAPON (THE WORLD WILL BE SAFE!), THE STOCK MARKETS ARE ROARING, JOBS ARE AT RECORDS, AND PRICES ARE DROPPING (AFFORDABILITY!). OUR COUNTRY IS STRONG, SAF",2026-06-18,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116772135215188960,"There is no 300 Billion Dollar payment to Iran by the U.S. That's Fake News! All there is for the U.S. is Success, Lower Oil Prices, and Victory. Check out the Stock Market. Dumocrat propaganda at pla",2026-06-18,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116776790136289354,"The War has diminished Iran! It doesn't, any longer, have an Air Force, a Navy, Antiaircraft Equipment, Radar, or practically anything else, and yet the Dumocrats say that Iran is better off now than ",2026-06-19,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116782087277472431,"Radical Left fools and Dumocrats realize how well we have done in our War against Iran, with their Country being completely defeated militarily. Obuma just kept giving them $Billions in cash, and neve",2026-06-20,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116782277725628816,"Italian Prime Minister Gigiorgia Meloni asked, over and over, for a picture with me during the G-7 meeting in France. She is doing poorly in Italy with her level of popularity, possibly because she tu",2026-06-20,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116782304422351399,"Funny how the Dumocrats like to say that Iran is in a stronger position today than they were three months ago, despite the fact that they have been defeated militarily, with no Navy or Air Force. That",2026-06-20,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116782416835973120,"Italian Prime Minister Giorgia Meloni asked, over and over, for a picture with me during the G-7 meeting in France. She is doing poorly in Italy with her level of popularity, possibly because she turn",2026-06-20,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116782997575708953,"POLL: Which do you prefer, Dumocrat or Dumbocrat? In one case, you simply exchange the ""e"" for ""u,"" so simple and precise (Many people don't know, or assume, that DUMB ends in ""b""). In the other case,",2026-06-20,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116783258942981812,"POLL: ICE has been abused by the Fake News Media at levels never seen before. They are Great Patriots who work hard, and do a fantastic job in a very hostile environment. Much of this hostility is cau",2026-06-20,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116784032456610294,"There will be NO TOLLS in the  Hormuz Strait for 60 days during the Cease Fire Period, and there will be NO TOLLS after the 60 day period has expired, unless they are imposed by and for the United Sta",2026-06-20,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116784450971912162,The United States Park Police have arrested multiple individuals for vandalizing our Nations magnificent Reflecting Poll. Who would do such a thing? These are very serious crimes having to do with the,2026-06-20,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116784751146148991,The United States Park Police have arrested multiple individuals for vandalizing our Nations magnificent Reflecting Pool. Who would do such a thing? These are very serious crimes having to do with the,2026-06-20,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116785607752936424,Great daughter. MyHonor!!! President DJT,2026-06-21,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116788188161761991,"Lots of Killing going on in Chicago. 22 people shot, at least 4 Dead. Why isn't Governor Pritzker calling me for help. I could make Chicago a safe City in ONE MONTH, in ONE YEAR, it would be one of th",2026-06-21,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116788451975276121,Keir Starmer will resign as Prime Minister of The United Kingdom. He failed badly on two very important subjects- IMMIGRATION AND ENERGY (OPEN NORTH SEA OIL!). I wish him well! President DJT,2026-06-21,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116790016615762850,"Work will begin immediately on fixing the seriously vandalized Reflecting Pool. I just inspected it, and could only say to myself, and those gathered around me, WOW, who would do such a thing? SICK, D",2026-06-21,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116790096457517049,"The headline in the Corrupt and Failing New York Times: ""What Changed After Almost 4 Months of War? Analysts Say Not Much."" REALLY? Their Military is DONE, their Navy is GONE, their Air Force is GONE,",2026-06-21,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116790453299036730,"The way the Corrupt and Failing New York Times is covering stories on a very battered and beat up  Iran, through FAKE & MADE UP ""FACTS"" is, in my opinion, ""TREASONOUS."" I will be adding all of their f",2026-06-21,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116793994014541387,"Of the MANY Statues and Fountains that we rebuilt, renovated, cleaned, and fixed, the only one that was Vandalized was the Reflecting Pool, which is being taken care of, ASAP! It has been given a 300 ",2026-06-22,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116796512818935902,"In describing the Vandalism that took place at the Reflecting Pool in Washington, D.C., ABC FAKE NEWS, one of the worst in the business, even paying me $16,000,000 for past bad and inaccurate reportin",2026-06-23,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116797477878659134,"At least 39 people injured, 4 dead, in Chicago weekend shootings. Governor Pritzker, I, as President, can fix this, FAST and Permanently. D.C., Memphis, New Orleans, all down to record lows, and quick",2026-06-23,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116799620438726718,Vote for Andy Biggs for Arizona Governor. He is GREAT!!! President DJT,2026-06-23,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116799685479849509,"The GREAT Rush Limbaugh's wonderful wife, Kathryn, was fantastic today on Fox & Friends, as interviewed by Ainsley. We all miss Rush, truly one of a kind!!! President DJT",2026-06-23,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116801336239023557,"Thank you, Scotland!!! President DJT",2026-06-23,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116802765132974094,"So, I have Iran on the ""ropes,"" ready to go down for the fall, willing to give us practically anything, and for the first time in decades, respecting the hell out of the United States and its Presiden",2026-06-24,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116802818595314334,"Wow, Mr. Kellyanne Conway, a Trump Deranged Loser at the highest level, is getting absolutely CRUSHED in the Primaries tonight. He'll end up at about 5% of the vote in a rather weak field of young and",2026-06-24,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116802857184219655,"Weak and pathetic Congressman Dan Goldman just lost, BIG! I guess people didn't like him illegally targeting President TRUMP. In any event, this jerk is finally GONE! President DJT",2026-06-24,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116803051885813542,Many Communists running in badly failing Blue States. The votes seem to have them doing quite well against each other. The bad news is that history has conclusively shown that the downtrodden States t,2026-06-24,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116803130747198847,"The big Oil Companies are not dropping their price at the pump commensurate with the sharply lower prices they are paying for Oil. Those prices are dropping like a rock! In other words, customers are ",2026-06-24,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116803704330293684,America the Beautiful will NEVER be a Communist Country!!! President DJT,2026-06-24,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116804998509920399,"Even though he tried unsuccessfully to prosecute me, and despite the fact that he is a major Slimeball, I feel sorry for FORMER Congressman Dan Goldman. He is wandering aimlessly, together with the fo",2026-06-24,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116805090200626611,Big Rally tonight on the National Mall. Fantastic Music!!! MAGA!!! FUN!!! Be there at 7:00 P.M. President DJT,2026-06-24,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116805400052068772,"The Elizabeth ""Pocahontas"" Warren centric housing bill, which is of minor importance compared to lower interest rates, and even FISA, pales in comparison to passing THE SAVE AMERICA ACT. That is what ",2026-06-24,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116805503768093822,"Mayor Mamdani pulled through 3 solid Communists, and has received loud and universal applause from the Fake News Media. Congratulations Mr. Mayor! I went 16-0 last night, helping to elect wonderful Am",2026-06-24,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116805510184370677,MY REAL POLL NUMBERS ARE THE HIGHEST THEY HAVE EVER BEEN. THANK YOU!!! President DJT,2026-06-24,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
116805545512296111,"Today's Housing News Conference and Signing is hereby cancelled until such time as we pass the desperately needed SAVE AMERICA ACT, which I consider to be a National Emergency. Thank you for your atte",2026-06-24,DJT,direct,direct: 'djt',no_clear_stance,,,SPY,1,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim,,,no_claim
